genename	protein_desc	Accession_Number	Molecular_Weight	SKMES1.AF1521.DMSO_SpC	SKMES1.AF1521.Dox_SpC	label	uniprotswissprot	entrez.id	spc.trt_ctrl.delta	spc.ctrl_fraction_delta	molweight	ctrl.binding	trt.binding	trt.fc.binding	trt.fc	gene.symbol.xref
SRP72	Signal recognition particle subunit SRP72 OS=Homo sapiens GN=SRP72 PE=1 SV=3	sp|O76094|SRP72_HUMAN	75 kDa	6	5	skmes_dox.adpr.msbio	O76094	6731	-1	-0.166666666666667	75	6.01333333333333	5.01333333333333	0.83370288248337	0.833610648918469	SRP72
SRP9	Signal recognition particle 9 kDa protein OS=Homo sapiens GN=SRP9 PE=1 SV=2	sp|P49458|SRP09_HUMAN	10 kDa	6	11	skmes_dox.adpr.msbio	P49458	6726	5	0.454545454545455	10	6.1	11.1	1.81967213114754	1.83194675540765	SRP9
SRRT	Serrate RNA effector molecule homolog OS=Homo sapiens GN=SRRT PE=1 SV=1	sp|Q9BXP5|SRRT_HUMAN	101 kDa	4	3	skmes_dox.adpr.msbio	Q9BXP5	51593	-1	-0.25	101	4.00990099009901	3.00990099009901	0.750617283950617	0.750623441396509	SRRT
SSRP1	FACT complex subunit SSRP1 OS=Homo sapiens GN=SSRP1 PE=1 SV=1	sp|Q08945|SSRP1_HUMAN	81 kDa	3	0	skmes_dox.adpr.msbio	Q08945	6749	-3	-1	81	3.01234567901235	0.0123456790123457	0.0040983606557377	0.00332225913621263	SSRP1
ST5	Suppression of tumorigenicity 5 protein OS=Homo sapiens GN=ST5 PE=1 SV=3	sp|P78524|ST5_HUMAN	126 kDa	2	0	skmes_dox.adpr.msbio	P78524	6764	-2	-1	126	2.00793650793651	0.00793650793650794	0.00395256916996047	0.00497512437810945	DENND2B
STIM2	Stromal interaction molecule 2 OS=Homo sapiens GN=STIM2 PE=1 SV=2	sp|Q9P246|STIM2_HUMAN	84 kDa	2	0	skmes_dox.adpr.msbio	Q9P246	57620	-2	-1	84	2.01190476190476	0.0119047619047619	0.00591715976331361	0.00497512437810945	STIM2
STK10	Serine/threonine-protein kinase 10 OS=Homo sapiens GN=STK10 PE=1 SV=1	sp|O94804|STK10_HUMAN	112 kDa	0	3	skmes_dox.adpr.msbio	O94804	6793	3	1	112	0.00892857142857143	3.00892857142857	337	301	STK10
STRN4	Striatin-4 OS=Homo sapiens GN=STRN4 PE=1 SV=2	sp|Q9NRL3|STRN4_HUMAN	81 kDa	0	2	skmes_dox.adpr.msbio	Q9NRL3	29888	2	1	81	0.0123456790123457	2.01234567901235	163	201	STRN4
SUB1	Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens GN=SUB1 PE=1 SV=3	sp|P53999|TCP4_HUMAN	14 kDa	46	52	skmes_dox.adpr.msbio	P53999	10923	6	0.115384615384615	14	46.0714285714286	52.0714285714286	1.13023255813953	1.13040643338405	SUB1
SUMO2	Small ubiquitin-related modifier 2 OS=Homo sapiens GN=SUMO2 PE=1 SV=3	sp|P61956|SUMO2_HUMAN	11 kDa	10	15	skmes_dox.adpr.msbio	P61956	6613	5	0.333333333333333	11	10.0909090909091	15.0909090909091	1.4954954954955	1.4995004995005	SUMO2
SUPT16H	FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1	sp|Q9Y5B9|SP16H_HUMAN	120 kDa	123	113	skmes_dox.adpr.msbio	Q9Y5B9	11198	-10	-0.0813008130081301	120	123.008333333333	113.008333333333	0.918704694803875	0.918705796276725	SUPT16H
SYF2	Pre-mRNA-splicing factor SYF2 OS=Homo sapiens GN=SYF2 PE=1 SV=1	sp|O95926|SYF2_HUMAN	29 kDa	0	4	skmes_dox.adpr.msbio	O95926	25949	4	1	29	0.0344827586206897	4.03448275862069	117	401	SYF2
SYMPK	Symplekin OS=Homo sapiens GN=SYMPK PE=1 SV=2	sp|Q92797|SYMPK_HUMAN	141 kDa	2	0	skmes_dox.adpr.msbio	Q92797	8189	-2	-1	141	2.00709219858156	0.00709219858156028	0.00353356890459364	0.00497512437810945	SYMPK
SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2	sp|O60506|HNRPQ_HUMAN	70 kDa	12	17	skmes_dox.adpr.msbio	O60506	10492	5	0.294117647058824	70	12.0142857142857	17.0142857142857	1.41617122473246	1.41631973355537	SYNCRIP
SYNGR2	Synaptogyrin-2 OS=Homo sapiens GN=SYNGR2 PE=1 SV=1	sp|O43760|SNG2_HUMAN	25 kDa	0	2	skmes_dox.adpr.msbio	O43760	9144	2	1	25	0.04	2.04	51	201	SYNGR2
SYNJ2	Synaptojanin-2 OS=Homo sapiens GN=SYNJ2 PE=1 SV=3	sp|O15056|SYNJ2_HUMAN	166 kDa	0	3	skmes_dox.adpr.msbio	O15056	8871	3	1	166	0.00602409638554217	3.00602409638554	499	301	SYNJ2
TACO1	Translational activator of cytochrome c oxidase 1 OS=Homo sapiens GN=TACO1 PE=1 SV=1	sp|Q9BSH4|TACO1_HUMAN	32 kDa	0	2	skmes_dox.adpr.msbio	Q9BSH4	51204	2	1	32	0.03125	2.03125	65	201	TACO1
TAOK1	Serine/threonine-protein kinase TAO1 OS=Homo sapiens GN=TAOK1 PE=1 SV=1	sp|Q7L7X3|TAOK1_HUMAN	116 kDa	2	7	skmes_dox.adpr.msbio	Q7L7X3	57551	5	0.714285714285714	116	2.00862068965517	7.00862068965517	3.48927038626609	3.48756218905473	TAOK1
TAOK2	Serine/threonine-protein kinase TAO2 OS=Homo sapiens GN=TAOK2 PE=1 SV=2	sp|Q9UL54|TAOK2_HUMAN	138 kDa	0	3	skmes_dox.adpr.msbio	Q9UL54	9344	3	1	138	0.0072463768115942	3.00724637681159	415	301	TAOK2
TBC1D10A	TBC1 domain family member 10A OS=Homo sapiens GN=TBC1D10A PE=1 SV=1	sp|Q9BXI6|TB10A_HUMAN	57 kDa	0	5	skmes_dox.adpr.msbio	Q9BXI6	83874	5	1	57	0.0175438596491228	5.01754385964912	286	501	TBC1D10A
TBC1D10B	TBC1 domain family member 10B OS=Homo sapiens GN=TBC1D10B PE=1 SV=3	sp|Q4KMP7|TB10B_HUMAN	87 kDa	35	35	skmes_dox.adpr.msbio	Q4KMP7	26000	0	0	87	35.0114942528736	35.0114942528736	1	1	TBC1D10B
TCEA2	Transcription elongation factor A protein 2 OS=Homo sapiens GN=TCEA2 PE=1 SV=1	sp|Q15560|TCEA2_HUMAN	34 kDa	3	12	skmes_dox.adpr.msbio	Q15560	6919	9	0.75	34	3.02941176470588	12.0294117647059	3.97087378640777	3.99003322259136	TCEA2
TCEA3	Transcription elongation factor A protein 3 OS=Homo sapiens GN=TCEA3 PE=1 SV=2	sp|O75764|TCEA3_HUMAN	39 kDa	12	16	skmes_dox.adpr.msbio	O75764	6920	4	0.25	39	12.025641025641	16.025641025641	1.33262260127932	1.3330557868443	TCEA3
TCEANC2	Transcription elongation factor A N-terminal and central domain-containing protein 2 OS=Homo sapiens GN=TCEANC2 PE=1 SV=1	sp|Q96MN5|TEAN2_HUMAN	24 kDa	19	29	skmes_dox.adpr.msbio	Q96MN5	127428	10	0.344827586206897	24	19.0416666666667	29.0416666666667	1.52516411378556	1.52603892688059	TCEANC2
TCERG1	Transcription elongation regulator 1 OS=Homo sapiens GN=TCERG1 PE=1 SV=2	sp|O14776|TCRG1_HUMAN	124 kDa	40	49	skmes_dox.adpr.msbio	O14776	10915	9	0.183673469387755	124	40.008064516129	49.008064516129	1.22495464624068	1.22494376405899	TCERG1
TCHP	Trichoplein keratin filament-binding protein OS=Homo sapiens GN=TCHP PE=1 SV=1	sp|Q9BT92|TCHP_HUMAN	61 kDa	0	2	skmes_dox.adpr.msbio	Q9BT92	84260	2	1	61	0.0163934426229508	2.01639344262295	123	201	TCHP
TCOF1	Treacle protein OS=Homo sapiens GN=TCOF1 PE=1 SV=3	sp|Q13428|TCOF_HUMAN	152 kDa	9	16	skmes_dox.adpr.msbio	Q13428	6949	7	0.4375	152	9.00657894736842	16.0065789473684	1.77720964207451	1.77691453940067	TCOF1
TEC	Tyrosine-protein kinase Tec OS=Homo sapiens GN=TEC PE=1 SV=2	sp|P42680|TEC_HUMAN	74 kDa	7	8	skmes_dox.adpr.msbio	P42680	7006	1	0.125	74	7.01351351351351	8.01351351351351	1.14258188824663	1.14265335235378	TEC
TFAM	Transcription factor A, mitochondrial OS=Homo sapiens GN=TFAM PE=1 SV=1	sp|Q00059|TFAM_HUMAN	29 kDa	21	29	skmes_dox.adpr.msbio	Q00059	7019	8	0.275862068965517	29	21.0344827586207	29.0344827586207	1.38032786885246	1.38077106139933	TFAM
TFIP11	Tuftelin-interacting protein 11 OS=Homo sapiens GN=TFIP11 PE=1 SV=1	sp|Q9UBB9|TFP11_HUMAN	97 kDa	76	68	skmes_dox.adpr.msbio	Q9UBB9	24144	-8	-0.105263157894737	97	76.0103092783505	68.0103092783505	0.894751118947511	0.894750690698592	TFIP11
TFRC	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	sp|P02786|TFR1_HUMAN	85 kDa	5	10	skmes_dox.adpr.msbio	P02786	7037	5	0.5	85	5.01176470588235	10.0117647058824	1.99765258215962	1.99800399201597	TFRC
TGFBI	Transforming growth factor-beta-induced protein ig-h3 OS=Homo sapiens GN=TGFBI PE=1 SV=1	sp|Q15582|BGH3_HUMAN	75 kDa	8	10	skmes_dox.adpr.msbio	Q15582	7045	2	0.2	75	8.01333333333333	10.0133333333333	1.2495840266223	1.24968789013733	TGFBI
TGM1	Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens GN=TGM1 PE=1 SV=4	sp|P22735|TGM1_HUMAN	90 kDa	9	10	skmes_dox.adpr.msbio	P22735	7051	1	0.1	90	9.01111111111111	10.0111111111111	1.11097410604192	1.11098779134295	TGM1
TGM3	Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens GN=TGM3 PE=1 SV=4	sp|Q08188|TGM3_HUMAN	77 kDa	9	9	skmes_dox.adpr.msbio	Q08188	7053	0	0	77	9.01298701298701	9.01298701298701	1	1	TGM3
THOC2	THO complex subunit 2 OS=Homo sapiens GN=THOC2 PE=1 SV=2	sp|Q8NI27|THOC2_HUMAN	183 kDa	2	3	skmes_dox.adpr.msbio	Q8NI27	57187	1	0.333333333333333	183	2.00546448087432	3.00546448087432	1.49863760217984	1.49751243781095	THOC2
TIMM44	Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens GN=TIMM44 PE=1 SV=2	sp|O43615|TIM44_HUMAN	51 kDa	3	0	skmes_dox.adpr.msbio	O43615	10469	-3	-1	51	3.01960784313725	0.0196078431372549	0.00649350649350649	0.00332225913621263	TIMM44
TIMM50	Mitochondrial import inner membrane translocase subunit TIM50 OS=Homo sapiens GN=TIMM50 PE=1 SV=2	sp|Q3ZCQ8|TIM50_HUMAN	40 kDa	2	2	skmes_dox.adpr.msbio	Q3ZCQ8	92609	0	0	40	2.025	2.025	1	1	TIMM50
TIPARP	TCDD-inducible poly [ADP-ribose] polymerase OS=Homo sapiens GN=TIPARP PE=2 SV=1	sp|Q7Z3E1|PARPT_HUMAN	76 kDa	0	84	skmes_dox.adpr.msbio	Q7Z3E1	25976	84	1	76	0.0131578947368421	84.0131578947368	6385	8401	TIPARP
TMA16	Translation machinery-associated protein 16 OS=Homo sapiens GN=TMA16 PE=1 SV=2	sp|Q96EY4|TMA16_HUMAN	24 kDa	3	10	skmes_dox.adpr.msbio	Q96EY4	55319	7	0.7	24	3.04166666666667	10.0416666666667	3.3013698630137	3.32558139534884	TMA16
TMA7	Translation machinery-associated protein 7 OS=Homo sapiens GN=TMA7 PE=1 SV=1	sp|Q9Y2S6|TMA7_HUMAN	7 kDa	23	27	skmes_dox.adpr.msbio	Q9Y2S6	51372	4	0.148148148148148	7	23.1428571428571	27.1428571428571	1.17283950617284	1.17383746197306	TMA7
TMED10	Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens GN=TMED10 PE=1 SV=2	sp|P49755|TMEDA_HUMAN	25 kDa	7	9	skmes_dox.adpr.msbio	P49755	10972	2	0.222222222222222	25	7.04	9.04	1.28409090909091	1.28530670470756	TMED10
TMED7	Transmembrane emp24 domain-containing protein 7 OS=Homo sapiens GN=TMED7 PE=1 SV=2	sp|Q9Y3B3|TMED7_HUMAN	25 kDa	0	3	skmes_dox.adpr.msbio	Q9Y3B3	51014	3	1	25	0.04	3.04	76	301	TMED7
TMED9	Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens GN=TMED9 PE=1 SV=2	sp|Q9BVK6|TMED9_HUMAN	27 kDa	3	5	skmes_dox.adpr.msbio	Q9BVK6	54732	2	0.4	27	3.03703703703704	5.03703703703704	1.65853658536585	1.66445182724253	TMED9
TMEM33	Transmembrane protein 33 OS=Homo sapiens GN=TMEM33 PE=1 SV=2	sp|P57088|TMM33_HUMAN	28 kDa	0	2	skmes_dox.adpr.msbio	P57088	55161	2	1	28	0.0357142857142857	2.03571428571429	57	201	TMEM33
TMX1	Thioredoxin-related transmembrane protein 1 OS=Homo sapiens GN=TMX1 PE=1 SV=1	sp|Q9H3N1|TMX1_HUMAN	32 kDa	3	2	skmes_dox.adpr.msbio	Q9H3N1	81542	-1	-0.333333333333333	32	3.03125	2.03125	0.670103092783505	0.667774086378737	TMX1
TNC	Tenascin OS=Homo sapiens GN=TNC PE=1 SV=3	sp|P24821|TENA_HUMAN	241 kDa	0	3	skmes_dox.adpr.msbio	P24821	3371	3	1	241	0.004149377593361	3.00414937759336	724	301	TNC
TNFAIP8	Tumor necrosis factor alpha-induced protein 8 OS=Homo sapiens GN=TNFAIP8 PE=1 SV=1	sp|O95379|TFIP8_HUMAN	23 kDa	5	4	skmes_dox.adpr.msbio	O95379	25816	-1	-0.2	23	5.04347826086957	4.04347826086957	0.801724137931034	0.800399201596806	TNFAIP8
TNFAIP8L1	Tumor necrosis factor alpha-induced protein 8-like protein 1 OS=Homo sapiens GN=TNFAIP8L1 PE=1 SV=2	sp|Q8WVP5|TP8L1_HUMAN	21 kDa	4	0	skmes_dox.adpr.msbio	Q8WVP5	126282	-4	-1	21	4.04761904761905	0.0476190476190476	0.0117647058823529	0.00249376558603491	TNFAIP8L1
TNPO1	Transportin-1 OS=Homo sapiens GN=TNPO1 PE=1 SV=2	sp|Q92973|TNPO1_HUMAN	102 kDa	0	2	skmes_dox.adpr.msbio	Q92973	3842	2	1	102	0.00980392156862745	2.00980392156863	205	201	TNPO1
TOP1	DNA topoisomerase 1 OS=Homo sapiens GN=TOP1 PE=1 SV=2	sp|P11387|TOP1_HUMAN	91 kDa	2	7	skmes_dox.adpr.msbio	P11387	7150	5	0.714285714285714	91	2.01098901098901	7.01098901098901	3.48633879781421	3.48756218905473	TOP1
TPI1	Triosephosphate isomerase OS=Homo sapiens GN=TPI1 PE=1 SV=3	sp|P60174|TPIS_HUMAN	31 kDa	2	3	skmes_dox.adpr.msbio	P60174	7167	1	0.333333333333333	31	2.03225806451613	3.03225806451613	1.49206349206349	1.49751243781095	TPI1
TRAP1	Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1 PE=1 SV=3	sp|Q12931|TRAP1_HUMAN	80 kDa	3	4	skmes_dox.adpr.msbio	Q12931	10131	1	0.25	80	3.0125	4.0125	1.33195020746888	1.33222591362126	TRAP1
TRIM28	Transcription intermediary factor 1-beta OS=Homo sapiens GN=TRIM28 PE=1 SV=5	sp|Q13263|TIF1B_HUMAN	89 kDa	10	22	skmes_dox.adpr.msbio	Q13263	10155	12	0.545454545454545	89	10.0112359550562	22.0112359550562	2.1986531986532	2.1988011988012	TRIM28
TRIM32	E3 ubiquitin-protein ligase TRIM32 OS=Homo sapiens GN=TRIM32 PE=1 SV=2	sp|Q13049|TRI32_HUMAN	72 kDa	6	3	skmes_dox.adpr.msbio	Q13049	22954	-3	-0.5	72	6.01388888888889	3.01388888888889	0.501154734411085	0.500831946755408	TRIM32
TRIM33	E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens GN=TRIM33 PE=1 SV=3	sp|Q9UPN9|TRI33_HUMAN	123 kDa	0	7	skmes_dox.adpr.msbio	Q9UPN9	51592	7	1	123	0.00813008130081301	7.00813008130081	862	701	TRIM33
TRIM37	E3 ubiquitin-protein ligase TRIM37 OS=Homo sapiens GN=TRIM37 PE=1 SV=2	sp|O94972|TRI37_HUMAN	108 kDa	0	2	skmes_dox.adpr.msbio	O94972	4591	2	1	108	0.00925925925925926	2.00925925925926	217	201	TRIM37
TRIO	Triple functional domain protein OS=Homo sapiens GN=TRIO PE=1 SV=2	sp|O75962|TRIO_HUMAN	347 kDa	13	3	skmes_dox.adpr.msbio	O75962	7204	-10	-0.769230769230769	347	13.0028818443804	3.0028818443804	0.230939716312057	0.231360491929285	TRIO
TRIOBP	TRIO and F-actin-binding protein OS=Homo sapiens GN=TRIOBP PE=1 SV=3	sp|Q9H2D6|TARA_HUMAN	261 kDa	39	43	skmes_dox.adpr.msbio	Q9H2D6	11078	4	0.0930232558139535	261	39.0038314176245	43.0038314176245	1.10255402750491	1.10253781081774	TRIOBP
TRIP11	Thyroid receptor-interacting protein 11 OS=Homo sapiens GN=TRIP11 PE=1 SV=3	sp|Q15643|TRIPB_HUMAN	228 kDa	5	4	skmes_dox.adpr.msbio	Q15643	9321	-1	-0.2	228	5.00438596491228	4.00438596491228	0.800175284837861	0.800399201596806	TRIP11
TRIP12	E3 ubiquitin-protein ligase TRIP12 OS=Homo sapiens GN=TRIP12 PE=1 SV=1	sp|Q14669|TRIPC_HUMAN	220 kDa	7	7	skmes_dox.adpr.msbio	Q14669	9320	0	0	220	7.00454545454545	7.00454545454545	1	1	TRIP12
TRIR	Telomerase RNA component interacting RNase OS=Homo sapiens GN=TRIR PE=1 SV=1	sp|Q9BQ61|TRIR_HUMAN	18 kDa	3	6	skmes_dox.adpr.msbio	Q9BQ61	79002	3	0.5	18	3.05555555555556	6.05555555555556	1.98181818181818	1.99667774086379	TRIR
TRMT10C	tRNA methyltransferase 10 homolog C OS=Homo sapiens GN=TRMT10C PE=1 SV=2	sp|Q7L0Y3|TM10C_HUMAN	47 kDa	6	16	skmes_dox.adpr.msbio	Q7L0Y3	54931	10	0.625	47	6.02127659574468	16.0212765957447	2.66077738515901	2.66389351081531	TRMT10C
TRPT1	tRNA 2'-phosphotransferase 1 OS=Homo sapiens GN=TRPT1 PE=1 SV=2	sp|Q86TN4|TRPT1_HUMAN	28 kDa	9	10	skmes_dox.adpr.msbio	Q86TN4	83707	1	0.1	28	9.03571428571429	10.0357142857143	1.11067193675889	1.11098779134295	TRPT1
TTC28	Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4	sp|Q96AY4|TTC28_HUMAN	271 kDa	0	4	skmes_dox.adpr.msbio	Q96AY4	23331	4	1	271	0.003690036900369	4.00369003690037	1085	401	TTC28
TTC30A	Tetratricopeptide repeat protein 30A OS=Homo sapiens GN=TTC30A PE=2 SV=3	sp|Q86WT1|TT30A_HUMAN (+1)	76 kDa	4	0	skmes_dox.adpr.msbio	Q86WT1	92104	-4	-1	76	4.01315789473684	0.0131578947368421	0.00327868852459016	0.00249376558603491	TTC30A
TTF2	Transcription termination factor 2 OS=Homo sapiens GN=TTF2 PE=1 SV=2	sp|Q9UNY4|TTF2_HUMAN	130 kDa	6	0	skmes_dox.adpr.msbio	Q9UNY4	8458	-6	-1	130	6.00769230769231	0.00769230769230769	0.00128040973111396	0.00166389351081531	TTF2
TTK	Dual specificity protein kinase TTK OS=Homo sapiens GN=TTK PE=1 SV=2	sp|P33981|TTK_HUMAN	97 kDa	45	37	skmes_dox.adpr.msbio	P33981	7272	-8	-0.177777777777778	97	45.0103092783505	37.0103092783505	0.822262940907009	0.822261719617863	TTK
TUBA1B	Tubulin alpha-1B chain OS=Homo sapiens GN=TUBA1B PE=1 SV=1	sp|P68363|TBA1B_HUMAN	50 kDa	72	73	skmes_dox.adpr.msbio	P68363	10376	1	0.0136986301369863	50	72.02	73.02	1.01388503193557	1.01388696014442	TUBA1B
TUBA4A	Tubulin alpha-4A chain OS=Homo sapiens GN=TUBA4A PE=1 SV=1	sp|P68366|TBA4A_HUMAN	50 kDa	42	40	skmes_dox.adpr.msbio	P68366	7277	-2	-0.0476190476190476	50	42.02	40.02	0.952403617325083	0.952392287550583	TUBA4A
TUBB	Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2	sp|P07437|TBB5_HUMAN	50 kDa	79	75	skmes_dox.adpr.msbio	P07437	203068	-4	-0.0506329113924051	50	79.02	75.02	0.949379903821817	0.949373497025693	TUBB
TUBB3	Tubulin beta-3 chain OS=Homo sapiens GN=TUBB3 PE=1 SV=2	sp|Q13509|TBB3_HUMAN	50 kDa	36	36	skmes_dox.adpr.msbio	Q13509	10381	0	0	50	36.02	36.02	1	1	TUBB3
TUBB4A	Tubulin beta-4A chain OS=Homo sapiens GN=TUBB4A PE=1 SV=2	sp|P04350|TBB4A_HUMAN	50 kDa	38	38	skmes_dox.adpr.msbio	P04350	10382	0	0	50	38.02	38.02	1	1	TUBB4A
TUBB4B	Tubulin beta-4B chain OS=Homo sapiens GN=TUBB4B PE=1 SV=1	sp|P68371|TBB4B_HUMAN	50 kDa	46	67	skmes_dox.adpr.msbio	P68371	10383	21	0.313432835820896	50	46.02	67.02	1.45632333767927	1.45642251684416	TUBB4B
TUBB6	Tubulin beta-6 chain OS=Homo sapiens GN=TUBB6 PE=1 SV=1	sp|Q9BUF5|TBB6_HUMAN	50 kDa	21	19	skmes_dox.adpr.msbio	Q9BUF5	84617	-2	-0.0952380952380952	50	21.02	19.02	0.904852521408183	0.904807234650167	TUBB6
TUBGCP2	Gamma-tubulin complex component 2 OS=Homo sapiens GN=TUBGCP2 PE=1 SV=2	sp|Q9BSJ2|GCP2_HUMAN	103 kDa	0	2	skmes_dox.adpr.msbio	Q9BSJ2	10844	2	1	103	0.00970873786407767	2.00970873786408	207	201	TUBGCP2
TUBGCP3	Gamma-tubulin complex component 3 OS=Homo sapiens GN=TUBGCP3 PE=1 SV=2	sp|Q96CW5|GCP3_HUMAN	104 kDa	0	2	skmes_dox.adpr.msbio	Q96CW5	10426	2	1	104	0.00961538461538462	2.00961538461538	209	201	TUBGCP3
TWISTNB	DNA-directed RNA polymerase I subunit RPA43 OS=Homo sapiens GN=TWISTNB PE=1 SV=1	sp|Q3B726|RPA43_HUMAN	37 kDa	0	2	skmes_dox.adpr.msbio	Q3B726	221830	2	1	37	0.027027027027027	2.02702702702703	75	201	TWISTNB
U2AF1L5	Splicing factor U2AF 35 kDa subunit-like protein OS=Homo sapiens GN=U2AF1L5 PE=1 SV=1	sp|P0DN76|U2AF5_HUMAN (+1)	28 kDa	32	26	skmes_dox.adpr.msbio	P0DN76	102724594	-6	-0.1875	28	32.0357142857143	26.0357142857143	0.812709030100334	0.812558575445174	U2AF1L5
U2AF2	Splicing factor U2AF 65 kDa subunit OS=Homo sapiens GN=U2AF2 PE=1 SV=4	sp|P26368|U2AF2_HUMAN	54 kDa	28	18	skmes_dox.adpr.msbio	P26368	11338	-10	-0.357142857142857	54	28.0185185185185	18.0185185185185	0.643093192333113	0.642984648339879	U2AF2
UACA	Uveal autoantigen with coiled-coil domains and ankyrin repeats OS=Homo sapiens GN=UACA PE=1 SV=2	sp|Q9BZF9|UACA_HUMAN	163 kDa	196	163	skmes_dox.adpr.msbio	Q9BZF9	55075	-33	-0.168367346938776	163	196.006134969325	163.006134969325	0.831637922939685	0.831641242793735	UACA
UBA52	Ubiquitin-60S ribosomal protein L40 OS=Homo sapiens GN=UBA52 PE=1 SV=2	sp|P62987|RL40_HUMAN	15 kDa	46	72	skmes_dox.adpr.msbio	P62987	7311	26	0.361111111111111	15	46.0666666666667	72.0666666666667	1.5643994211288	1.5650945446642	UBA52
UBAP2L	Ubiquitin-associated protein 2-like OS=Homo sapiens GN=UBAP2L PE=1 SV=2	sp|Q14157|UBP2L_HUMAN	115 kDa	0	2	skmes_dox.adpr.msbio	Q14157	9898	2	1	115	0.00869565217391304	2.00869565217391	231	201	UBAP2L
UBE2O	(E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens GN=UBE2O PE=1 SV=3	sp|Q9C0C9|UBE2O_HUMAN	141 kDa	0	4	skmes_dox.adpr.msbio	Q9C0C9	63893	4	1	141	0.00709219858156028	4.00709219858156	565	401	UBE2O
UBE2S	Ubiquitin-conjugating enzyme E2 S OS=Homo sapiens GN=UBE2S PE=1 SV=2	sp|Q16763|UBE2S_HUMAN	24 kDa	2	2	skmes_dox.adpr.msbio	Q16763	27338	0	0	24	2.04166666666667	2.04166666666667	1	1	UBE2S
UBP1	Upstream-binding protein 1 OS=Homo sapiens GN=UBP1 PE=1 SV=1	sp|Q9NZI7|UBIP1_HUMAN	60 kDa	7	2	skmes_dox.adpr.msbio	Q9NZI7	7342	-5	-0.714285714285714	60	7.01666666666667	2.01666666666667	0.287410926365796	0.286733238231098	UBP1
UBR5	E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens GN=UBR5 PE=1 SV=2	sp|O95071|UBR5_HUMAN	309 kDa	0	7	skmes_dox.adpr.msbio	O95071	51366	7	1	309	0.00323624595469256	7.00323624595469	2164	701	UBR5
UBTF	Nucleolar transcription factor 1 OS=Homo sapiens GN=UBTF PE=1 SV=1	sp|P17480|UBF1_HUMAN	89 kDa	4	4	skmes_dox.adpr.msbio	P17480	7343	0	0	89	4.01123595505618	4.01123595505618	1	1	UBTF
UBXN4	UBX domain-containing protein 4 OS=Homo sapiens GN=UBXN4 PE=1 SV=2	sp|Q92575|UBXN4_HUMAN	57 kDa	2	3	skmes_dox.adpr.msbio	Q92575	23190	1	0.333333333333333	57	2.01754385964912	3.01754385964912	1.49565217391304	1.49751243781095	UBXN4
UPF1	Regulator of nonsense transcripts 1 OS=Homo sapiens GN=UPF1 PE=1 SV=2	sp|Q92900|RENT1_HUMAN	124 kDa	18	24	skmes_dox.adpr.msbio	Q92900	5976	6	0.25	124	18.008064516129	24.008064516129	1.33318405732199	1.33314825097168	UPF1
UPF2	Regulator of nonsense transcripts 2 OS=Homo sapiens GN=UPF2 PE=1 SV=1	sp|Q9HAU5|RENT2_HUMAN	148 kDa	45	45	skmes_dox.adpr.msbio	Q9HAU5	26019	0	0	148	45.0067567567568	45.0067567567568	1	1	UPF2
UPF3B	Regulator of nonsense transcripts 3B OS=Homo sapiens GN=UPF3B PE=1 SV=1	sp|Q9BZI7|REN3B_HUMAN	58 kDa	6	12	skmes_dox.adpr.msbio	Q9BZI7	65109	6	0.5	58	6.01724137931035	12.0172413793103	1.99713467048711	1.99833610648918	UPF3B
USP16	Ubiquitin carboxyl-terminal hydrolase 16 OS=Homo sapiens GN=USP16 PE=1 SV=1	sp|Q9Y5T5|UBP16_HUMAN	94 kDa	17	19	skmes_dox.adpr.msbio	Q9Y5T5	10600	2	0.105263157894737	94	17.0106382978723	19.0106382978723	1.11757348342714	1.11757789535567	USP16
USP22	Ubiquitin carboxyl-terminal hydrolase 22 OS=Homo sapiens GN=USP22 PE=1 SV=2	sp|Q9UPT9|UBP22_HUMAN	60 kDa	6	8	skmes_dox.adpr.msbio	Q9UPT9	23326	2	0.25	60	6.01666666666667	8.01666666666667	1.33240997229917	1.33277870216306	USP22
USP39	U4/U6.U5 tri-snRNP-associated protein 2 OS=Homo sapiens GN=USP39 PE=1 SV=2	sp|Q53GS9|SNUT2_HUMAN	65 kDa	7	13	skmes_dox.adpr.msbio	Q53GS9	10713	6	0.461538461538462	65	7.01538461538462	13.0153846153846	1.85526315789474	1.85592011412268	USP39
